Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
4,2011-06-03,"20,65,377",0,78,3.7,129,6
4,2011-06-10,"20,73,951",0,80,3.6,129,6
4,2011-06-17,"21,41,211",0,84,3.6,129,6
4,2011-06-24,"20,08,345",0,82,3.6,129,6
4,2011-07-01,"20,51,534",0,85,3.5,129,6
4,2011-07-08,"20,66,542",0,85,3.5,129,6
4,2011-07-15,"20,49,047",0,83,3.6,129,6
4,2011-07-22,"20,36,231",0,83,3.6,129,6
4,2011-07-29,"19,89,674",0,84,3.7,129,6
4,2011-08-05,"21,60,057",0,86,3.7,129,6
4,2011-08-12,"21,05,669",0,83,3.6,129,6
4,2011-08-19,"22,32,892",0,83,3.6,129,6
4,2011-08-26,"19,88,490",0,81,3.5,129,6
4,2011-09-02,"20,78,420",0,78,3.5,129,6
4,2011-09-09,"20,93,139",1,73,3.6,129,6
4,2011-09-16,"20,75,577",0,73,3.5,129,6
4,2011-09-23,"20,31,406",0,69,3.5,130,6
4,2011-09-30,"19,29,487",0,72,3.4,130,6
4,2011-10-07,"21,66,738",0,66,3.3,130,5
4,2011-10-14,"20,74,549",0,64,3.3,130,5
4,2011-10-21,"22,07,742",0,65,3.4,130,5
4,2011-10-28,"21,51,660",0,55,3.4,130,5
4,2011-11-04,"22,81,217",0,50,3.3,130,5
4,2011-11-11,"22,03,029",0,47,3.3,130,5
4,2011-11-18,"22,43,947",0,50,3.3,130,5
4,2011-11-25,"30,04,702",1,48,3.2,130,5
4,2011-12-02,"21,80,999",0,39,3.2,130,5
4,2011-12-09,"25,08,955",0,32,3.2,130,5
4,2011-12-16,"27,71,397",0,36,3.1,130,5
4,2011-12-23,"36,76,389",0,36,3.1,130,5
4,2011-12-30,"20,07,106",1,37,3.1,130,5
4,2012-01-06,"20,47,766",0,39,3.2,130,5
4,2012-01-13,"19,41,677",0,34,3.3,130,5
4,2012-01-20,"20,05,098",0,42,3.3,130,5
4,2012-01-27,"19,28,721",0,40,3.3,130,5
4,2012-02-03,"21,73,374",0,42,3.4,130,5
4,2012-02-10,"23,74,661",1,33,3.4,130,5
4,2012-02-17,"24,27,640",0,34,3.5,130,5
4,2012-02-24,"22,26,662",0,41,3.5,131,5
4,2012-03-02,"22,06,320",0,50,3.6,131,5
4,2012-03-09,"22,02,451",0,54,3.7,131,5
4,2012-03-16,"22,14,967",0,60,3.7,131,5
4,2012-03-23,"20,91,593",0,59,3.8,131,5
4,2012-03-30,"20,89,382",0,73,3.8,131,5
4,2012-04-06,"24,70,206",0,68,3.9,131,4
4,2012-04-13,"21,05,301",0,69,3.9,131,4
4,2012-04-20,"21,44,337",0,69,3.9,131,4
4,2012-04-27,"20,64,066",0,76,3.8,131,4
4,2012-05-04,"21,96,968",0,80,3.7,131,4
4,2012-05-11,"21,27,661",0,68,3.7,131,4
4,2012-05-18,"22,07,215",0,68,3.6,131,4
4,2012-05-25,"21,54,138",0,77,3.6,131,4
4,2012-06-01,"21,79,361",0,77,3.5,131,4
4,2012-06-08,"22,45,257",0,78,3.4,131,4
4,2012-06-15,"22,34,191",0,81,3.4,131,4
4,2012-06-22,"21,97,300",0,82,3.3,131,4
4,2012-06-29,"21,28,363",0,84,3.3,131,4
4,2012-07-06,"22,24,499",0,80,3.2,131,4
4,2012-07-13,"21,00,253",0,77,3.2,131,4
4,2012-07-20,"21,75,564",0,79,3.3,131,4
4,2012-07-27,"20,48,614",0,81,3.4,131,4
4,2012-08-03,"21,74,514",0,84,3.4,131,4
4,2012-08-10,"21,93,368",0,83,3.5,131,4
4,2012-08-17,"22,83,540",0,81,3.6,131,4
4,2012-08-24,"21,25,242",0,76,3.6,131,4
4,2012-08-31,"20,81,181",0,76,3.6,131,4
4,2012-09-07,"21,25,105",1,82,3.7,131,4
4,2012-09-14,"21,17,855",0,68,3.7,131,4
4,2012-09-21,"21,19,439",0,69,3.7,131,4
4,2012-09-28,"20,27,620",0,72,3.7,131,4
4,2012-10-05,"22,09,835",0,63,3.6,131,4
4,2012-10-12,"21,33,026",0,57,3.6,131,4
4,2012-10-19,"20,97,267",0,64,3.6,131,4
4,2012-10-26,"21,49,594",0,64,3.5,131,4
5,2010-02-05,"3,17,173",0,40,2.6,212,7
5,2010-02-12,"3,11,826",1,40,2.5,212,7
5,2010-02-19,"3,03,448",0,41,2.5,212,7
5,2010-02-26,"2,70,282",0,47,2.6,212,7
5,2010-03-05,"2,88,856",0,49,2.6,212,7
5,2010-03-12,"2,97,294",0,59,2.7,212,7
5,2010-03-19,"2,81,706",0,55,2.7,212,7
5,2010-03-26,"2,73,283",0,52,2.7,212,7
5,2010-04-02,"3,31,406",0,63,2.7,211,6
5,2010-04-09,"3,28,020",0,65,2.8,211,6
5,2010-04-16,"3,06,859",0,65,2.8,211,6
5,2010-04-23,"2,88,840",0,65,2.8,211,6
5,2010-04-30,"2,98,698",0,68,2.8,211,6
5,2010-05-07,"3,33,523",0,72,2.8,211,6
5,2010-05-14,"2,96,674",0,75,2.9,211,6
5,2010-05-21,"3,01,615",0,75,2.8,211,6
5,2010-05-28,"3,10,013",0,80,2.8,211,6
5,2010-06-04,"3,37,826",0,80,2.7,212,6
5,2010-06-11,"2,96,642",0,81,2.7,212,6
5,2010-06-18,"3,13,796",0,84,2.6,212,6
5,2010-06-25,"2,95,257",0,84,2.7,212,6
5,2010-07-02,"3,05,993",0,81,2.7,212,6
5,2010-07-09,"2,91,809",0,81,2.6,212,6
5,2010-07-16,"2,80,702",0,84,2.6,212,6
5,2010-07-23,"2,74,743",0,84,2.6,212,6
5,2010-07-30,"2,68,929",0,82,2.6,212,6
5,2010-08-06,"3,03,043",0,86,2.6,212,6
5,2010-08-13,"2,86,477",0,87,2.7,212,6
5,2010-08-20,"2,87,205",0,88,2.7,212,6
5,2010-08-27,"2,88,520",0,87,2.6,212,6
5,2010-09-03,"3,23,798",0,84,2.6,212,6
5,2010-09-10,"3,06,533",1,80,2.6,212,6
5,2010-09-17,"2,82,559",0,82,2.6,212,6
5,2010-09-24,"2,93,132",0,79,2.6,212,6
5,2010-10-01,"2,83,178",0,71,2.6,212,7
5,2010-10-08,"2,90,495",0,65,2.6,212,7
5,2010-10-15,"2,80,681",0,68,2.7,212,7
5,2010-10-22,"2,84,988",0,71,2.7,212,7
5,2010-10-29,"2,78,032",0,71,2.7,212,7
5,2010-11-05,"3,25,310",0,59,2.7,213,7
5,2010-11-12,"3,01,827",0,62,2.7,213,7
5,2010-11-19,"2,97,385",0,53,2.8,212,7
5,2010-11-26,"4,88,363",1,66,2.7,212,7
5,2010-12-03,"3,44,491",0,51,2.7,212,7
5,2010-12-10,"3,52,812",0,48,2.8,212,7
5,2010-12-17,"3,67,801",0,52,2.9,212,7
5,2010-12-24,"4,66,010",0,55,2.9,212,7
5,2010-12-31,"2,98,180",1,50,2.9,212,7
5,2011-01-07,"2,86,347",0,48,3,212,7
5,2011-01-14,"2,60,637",0,38,3,212,7
5,2011-01-21,"2,75,313",0,45,3,212,7
5,2011-01-28,"2,79,088",0,45,3,213,7
5,2011-02-04,"3,29,613",0,42,3,213,7
5,2011-02-11,"3,11,591",1,38,3,213,7
5,2011-02-18,"3,56,623",0,59,3,214,7
5,2011-02-25,"2,94,660",0,63,3.1,214,7
5,2011-03-04,"3,29,034",0,60,3.3,214,7
5,2011-03-11,"2,93,098",0,56,3.5,215,7
5,2011-03-18,"3,12,178",0,64,3.5,215,7
5,2011-03-25,"2,94,733",0,71,3.5,215,7
5,2011-04-01,"3,14,317",0,62,3.5,215,6
5,2011-04-08,"3,07,334",0,70,3.6,216,6
5,2011-04-15,"3,07,914",0,72,3.7,216,6
5,2011-04-22,"3,28,415",0,74,3.8,216,6
5,2011-04-29,"3,07,292",0,75,3.8,216,6
5,2011-05-06,"3,22,905",0,66,3.9,216,6
5,2011-05-13,"2,90,930",0,77,3.9,217,6
5,2011-05-20,"2,99,614",0,71,3.9,216,6
5,2011-05-27,"2,97,150",0,80,3.8,216,6
5,2011-06-03,"3,29,184",0,84,3.7,216,6
5,2011-06-10,"3,04,984",0,84,3.6,216,6
5,2011-06-17,"3,04,812",0,87,3.6,216,6
5,2011-06-24,"3,02,882",0,85,3.6,216,6
5,2011-07-01,"3,27,094",0,86,3.5,216,7
5,2011-07-08,"3,10,805",0,87,3.5,216,7
5,2011-07-15,"2,83,249",0,89,3.6,216,7
5,2011-07-22,"2,92,540",0,87,3.7,216,7
5,2011-07-29,"2,75,142",0,89,3.7,216,7
5,2011-08-05,"3,17,739",0,91,3.7,216,7
5,2011-08-12,"2,89,886",0,90,3.6,216,7
5,2011-08-19,"3,03,644",0,89,3.6,216,7
5,2011-08-26,"3,10,338",0,89,3.5,216,7
5,2011-09-02,"3,15,646",0,90,3.5,216,7
5,2011-09-09,"3,21,110",1,79,3.5,216,7
5,2011-09-16,"2,78,530",0,84,3.5,217,7
5,2011-09-23,"2,91,025",0,78,3.5,217,7
5,2011-09-30,"2,92,315",0,81,3.4,217,7
5,2011-10-07,"3,09,111",0,72,3.3,218,6
5,2011-10-14,"2,86,118",0,72,3.3,218,6
5,2011-10-21,"3,06,069",0,67,3.4,218,6
5,2011-10-28,"3,07,035",0,69,3.4,218,6
5,2011-11-04,"3,53,652",0,57,3.3,218,6
5,2011-11-11,"3,11,907",0,61,3.3,219,6
5,2011-11-18,"3,07,944",0,64,3.3,219,6
5,2011-11-25,"5,07,900",1,62,3.2,219,6
5,2011-12-02,"3,76,226",0,51,3.2,219,6
5,2011-12-09,"3,67,434",0,44,3.2,220,6
5,2011-12-16,"3,79,530",0,54,3.2,220,6
5,2011-12-23,"4,58,562",0,50,3.1,220,6
5,2011-12-30,"3,49,625",1,46,3.1,220,6
5,2012-01-06,"3,12,079",0,50,3.2,220,6
5,2012-01-13,"2,91,455",0,49,3.3,220,6
5,2012-01-20,"2,87,524",0,55,3.3,221,6
5,2012-01-27,"2,95,974",0,55,3.3,221,6
5,2012-02-03,"3,33,948",0,57,3.4,221,6
5,2012-02-10,"3,49,240",1,49,3.4,221,6
5,2012-02-17,"3,56,428",0,48,3.5,221,6
5,2012-02-24,"3,12,220",0,58,3.6,221,6
5,2012-03-02,"3,59,206",0,61,3.6,221,6
5,2012-03-09,"3,47,296",0,58,3.7,222,6
5,2012-03-16,"3,39,393",0,64,3.7,222,6
5,2012-03-23,"3,21,300",0,64,3.8,222,6
5,2012-03-30,"3,31,319",0,68,3.8,222,6
5,2012-04-06,"4,02,986",0,70,3.9,222,6
5,2012-04-13,"3,51,832",0,71,3.9,222,6
5,2012-04-20,"3,30,063",0,67,3.9,222,6
5,2012-04-27,"3,24,840",0,69,3.8,222,6
5,2012-05-04,"3,60,933",0,77,3.7,222,6
5,2012-05-11,"3,33,871",0,73,3.7,222,6
5,2012-05-18,"3,36,190",0,70,3.6,222,6
5,2012-05-25,"3,41,994",0,78,3.6,222,6
5,2012-06-01,"3,59,868",0,80,3.5,222,6
5,2012-06-08,"3,41,705",0,81,3.5,222,6
5,2012-06-15,"3,27,384",0,82,3.4,222,6
5,2012-06-22,"3,25,042",0,81,3.3,222,6
5,2012-06-29,"3,29,658",0,87,3.3,222,6
5,2012-07-06,"3,41,214",0,82,3.2,222,6
5,2012-07-13,"3,16,204",0,81,3.3,223,6
5,2012-07-20,"3,21,205",0,81,3.3,223,6
5,2012-07-27,"3,06,827",0,85,3.4,223,6
5,2012-08-03,"3,24,195",0,87,3.4,223,6
5,2012-08-10,"3,06,760",0,87,3.5,223,6
5,2012-08-17,"3,14,014",0,88,3.6,223,6
5,2012-08-24,"3,20,831",0,79,3.6,223,6
5,2012-08-31,"3,44,642",0,84,3.6,223,6
5,2012-09-07,"3,50,649",1,86,3.7,223,6
5,2012-09-14,"2,99,801",0,77,3.7,223,6
5,2012-09-21,"3,07,307",0,71,3.7,223,6
5,2012-09-28,"3,10,142",0,78,3.7,224,6
5,2012-10-05,"3,43,048",0,71,3.6,224,5
5,2012-10-12,"3,25,345",0,66,3.6,224,5
5,2012-10-19,"3,13,358",0,69,3.6,224,5
5,2012-10-26,"3,19,551",0,72,3.5,224,5
6,2010-02-05,"16,52,635",0,40,2.6,213,7
6,2010-02-12,"16,06,284",1,41,2.5,213,7
6,2010-02-19,"15,67,138",0,44,2.5,213,7
6,2010-02-26,"14,32,953",0,47,2.6,213,7
6,2010-03-05,"16,01,349",0,50,2.6,213,7
6,2010-03-12,"15,58,621",0,59,2.7,213,7
6,2010-03-19,"16,93,059",0,57,2.7,213,7
6,2010-03-26,"14,72,033",0,54,2.7,213,7
6,2010-04-02,"17,70,334",0,65,2.7,212,7
6,2010-04-09,"16,67,182",0,66,2.8,212,7
6,2010-04-16,"15,19,846",0,66,2.8,212,7
6,2010-04-23,"15,40,436",0,64,2.8,212,7
6,2010-04-30,"14,98,080",0,69,2.8,212,7
6,2010-05-07,"16,19,920",0,74,2.8,212,7
6,2010-05-14,"15,24,059",0,75,2.9,212,7
6,2010-05-21,"15,31,938",0,75,2.8,212,7
6,2010-05-28,"16,44,471",0,79,2.8,212,7
6,2010-06-04,"18,57,380",0,79,2.7,213,7
6,2010-06-11,"16,85,652",0,82,2.7,213,7
6,2010-06-18,"16,77,248",0,84,2.6,213,7
6,2010-06-25,"16,40,682",0,84,2.7,213,7
6,2010-07-02,"17,59,777",0,80,2.7,213,7
6,2010-07-09,"16,90,318",0,81,2.6,213,7
6,2010-07-16,"15,60,121",0,84,2.6,213,7
6,2010-07-23,"15,85,241",0,84,2.6,213,7
6,2010-07-30,"15,32,309",0,81,2.6,213,7
6,2010-08-06,"16,33,242",0,87,2.6,213,7
6,2010-08-13,"15,47,655",0,87,2.7,213,7
6,2010-08-20,"15,39,931",0,87,2.7,213,7
6,2010-08-27,"14,50,766",0,86,2.6,213,7
6,2010-09-03,"15,10,925",0,82,2.6,213,7
6,2010-09-10,"14,24,225",1,79,2.6,213,7
6,2010-09-17,"13,08,538",0,82,2.6,213,7
6,2010-09-24,"12,75,592",0,76,2.6,213,7
6,2010-10-01,"13,28,469",0,71,2.6,213,7
6,2010-10-08,"13,60,318",0,65,2.6,213,7
6,2010-10-15,"13,44,581",0,69,2.7,213,7
6,2010-10-22,"13,32,717",0,71,2.7,213,7
6,2010-10-29,"13,85,324",0,70,2.7,213,7
6,2010-11-05,"15,05,442",0,60,2.7,213,7
6,2010-11-12,"14,95,536",0,62,2.7,214,7
6,2010-11-19,"15,18,841",0,53,2.8,213,7
6,2010-11-26,"22,67,452",1,66,2.7,213,7
6,2010-12-03,"16,77,067",0,52,2.7,213,7
6,2010-12-10,"18,34,738",0,48,2.8,213,7
6,2010-12-17,"20,90,269",0,52,2.9,213,7
6,2010-12-24,"27,27,575",0,55,2.9,213,7
6,2010-12-31,"14,64,050",1,49,2.9,213,7
6,2011-01-07,"13,50,442",0,48,3,213,7
6,2011-01-14,"13,06,195",0,38,3,213,7
6,2011-01-21,"12,61,253",0,46,3,213,7
6,2011-01-28,"12,87,035",0,45,3,214,7
6,2011-02-04,"15,14,999",0,41,3,214,7
6,2011-02-11,"14,86,920",1,39,3,214,7
6,2011-02-18,"15,72,118",0,60,3,215,7
6,2011-02-25,"14,22,600",0,63,3.1,215,7
6,2011-03-04,"15,02,618",0,60,3.3,215,7
6,2011-03-11,"14,94,497",0,58,3.5,216,7
6,2011-03-18,"16,85,375",0,65,3.5,216,7
6,2011-03-25,"14,38,466",0,71,3.5,216,7
6,2011-04-01,"14,59,277",0,62,3.5,216,7
6,2011-04-08,"15,34,594",0,70,3.6,217,7
6,2011-04-15,"14,48,797",0,73,3.7,217,7
6,2011-04-22,"16,39,359",0,74,3.8,217,7
6,2011-04-29,"14,79,250",0,75,3.8,217,7
6,2011-05-06,"15,04,652",0,65,3.9,217,7
6,2011-05-13,"14,53,186",0,77,3.9,218,7
6,2011-05-20,"13,82,784",0,72,3.9,217,7
6,2011-05-27,"15,23,979",0,81,3.8,217,7
6,2011-06-03,"17,05,506",0,84,3.7,217,7
6,2011-06-10,"15,98,644",0,84,3.6,217,7
6,2011-06-17,"16,22,150",0,87,3.6,217,7
6,2011-06-24,"15,43,366",0,86,3.6,217,7
6,2011-07-01,"16,94,551",0,87,3.5,217,7
6,2011-07-08,"17,09,374",0,88,3.5,217,7
6,2011-07-15,"15,26,801",0,89,3.6,217,7
6,2011-07-22,"15,26,506",0,88,3.7,217,7
6,2011-07-29,"14,83,991",0,90,3.7,217,7
6,2011-08-05,"16,01,585",0,91,3.7,217,7
6,2011-08-12,"14,84,995",0,90,3.6,217,7
6,2011-08-19,"14,93,544",0,89,3.6,217,7
6,2011-08-26,"14,20,405",0,90,3.5,217,7
6,2011-09-02,"14,81,619",0,91,3.5,217,7
6,2011-09-09,"14,83,574",1,80,3.5,217,7
6,2011-09-16,"13,51,408",0,85,3.5,218,7
6,2011-09-23,"13,36,045",0,78,3.5,218,7
6,2011-09-30,"13,07,552",0,83,3.4,218,7
6,2011-10-07,"14,81,739",0,74,3.3,219,7
6,2011-10-14,"13,86,521",0,71,3.3,219,7
6,2011-10-21,"14,17,922",0,69,3.4,219,7
6,2011-10-28,"14,19,445",0,70,3.4,219,7
6,2011-11-04,"15,23,420",0,59,3.3,219,7
6,2011-11-11,"15,36,177",0,61,3.3,220,7
6,2011-11-18,"15,24,390",0,64,3.3,220,7
6,2011-11-25,"22,49,812",1,63,3.2,220,7
6,2011-12-02,"16,88,531",0,51,3.2,220,7
6,2011-12-09,"19,03,385",0,44,3.2,221,7
6,2011-12-16,"20,34,696",0,53,3.2,221,7
6,2011-12-23,"26,44,633",0,49,3.1,221,7
6,2011-12-30,"15,98,081",1,47,3.1,221,7
6,2012-01-06,"13,95,340",0,51,3.2,221,6
6,2012-01-13,"13,44,243",0,48,3.3,221,6
6,2012-01-20,"13,26,256",0,55,3.3,222,6
6,2012-01-27,"13,15,611",0,54,3.3,222,6
6,2012-02-03,"14,96,306",0,57,3.4,222,6
6,2012-02-10,"16,20,604",1,49,3.4,222,6
6,2012-02-17,"16,32,616",0,49,3.5,222,6
6,2012-02-24,"14,65,188",0,59,3.6,222,6
6,2012-03-02,"15,50,386",0,60,3.6,222,6
6,2012-03-09,"15,69,304",0,58,3.7,223,6
6,2012-03-16,"17,48,010",0,63,3.7,223,6
6,2012-03-23,"14,95,144",0,64,3.8,223,6
6,2012-03-30,"15,08,933",0,68,3.8,223,6
6,2012-04-06,"18,40,131",0,72,3.9,223,6
6,2012-04-13,"16,16,394",0,71,3.9,223,6
6,2012-04-20,"14,56,073",0,69,3.9,223,6
6,2012-04-27,"14,56,221",0,72,3.8,223,6
6,2012-05-04,"15,43,461",0,78,3.7,223,6
6,2012-05-11,"15,17,076",0,73,3.7,223,6
6,2012-05-18,"15,13,636",0,71,3.6,223,6
6,2012-05-25,"16,03,793",0,78,3.6,223,6
6,2012-06-01,"16,81,121",0,80,3.5,223,6
6,2012-06-08,"16,96,620",0,81,3.5,223,6
6,2012-06-15,"16,42,247",0,82,3.4,223,6
6,2012-06-22,"16,18,272",0,81,3.3,223,6
6,2012-06-29,"16,48,863",0,87,3.3,223,6
6,2012-07-06,"18,76,359",0,83,3.2,223,6
6,2012-07-13,"15,88,142",0,80,3.3,224,6
6,2012-07-20,"15,74,362",0,82,3.3,224,6
6,2012-07-27,"15,13,229",0,86,3.4,224,6
6,2012-08-03,"16,27,275",0,88,3.4,224,6
6,2012-08-10,"15,88,381",0,87,3.5,224,6
6,2012-08-17,"15,43,050",0,88,3.6,224,6
6,2012-08-24,"15,01,095",0,79,3.6,224,6
6,2012-08-31,"15,77,440",0,84,3.6,224,6
6,2012-09-07,"16,08,077",1,86,3.7,224,6
6,2012-09-14,"13,75,167",0,76,3.7,224,6
6,2012-09-21,"14,25,604",0,71,3.7,224,6
6,2012-09-28,"13,69,131",0,78,3.7,225,6
6,2012-10-05,"15,18,178",0,71,3.6,225,5
6,2012-10-12,"14,59,397",0,65,3.6,225,5
6,2012-10-19,"14,36,884",0,70,3.6,225,5
6,2012-10-26,"14,31,426",0,72,3.5,225,5
7,2010-02-05,"4,96,725",0,11,2.6,189,9
7,2010-02-12,"5,24,105",1,26,2.6,189,9
7,2010-02-19,"5,06,761",0,27,2.6,190,9
7,2010-02-26,"4,96,083",0,25,2.6,190,9
7,2010-03-05,"4,91,420",0,36,2.6,190,9
7,2010-03-12,"4,80,452",0,27,2.7,190,9
7,2010-03-19,"5,74,450",0,29,2.7,190,9
7,2010-03-26,"5,14,732",0,23,2.7,190,9
7,2010-04-02,"5,61,145",0,38,2.7,190,9
7,2010-04-09,"4,84,263",0,34,2.8,190,9
7,2010-04-16,"4,06,228",0,42,2.8,190,9
7,2010-04-23,"4,04,751",0,43,2.8,190,9
7,2010-04-30,"3,73,656",0,39,2.8,190,9
7,2010-05-07,"3,95,454",0,40,2.8,190,9
7,2010-05-14,"3,72,674",0,41,2.8,189,9
7,2010-05-21,"3,95,196",0,47,2.8,189,9
7,2010-05-28,"4,42,735",0,54,2.7,189,9
7,2010-06-04,"5,09,183",0,54,2.7,189,9
7,2010-06-11,"4,98,581",0,64,2.7,189,9
7,2010-06-18,"4,81,144",0,53,2.7,189,9
7,2010-06-25,"5,53,715",0,60,2.7,189,9
7,2010-07-02,"5,75,571",0,61,2.7,189,9
7,2010-07-09,"5,93,462",0,58,2.7,190,9
7,2010-07-16,"5,57,166",0,62,2.7,190,9
7,2010-07-23,"5,70,231",0,65,2.7,190,9
7,2010-07-30,"6,03,547",0,66,2.7,190,9
7,2010-08-06,"6,43,854",0,62,2.7,190,9
7,2010-08-13,"5,98,185",0,60,2.7,190,9
7,2010-08-20,"5,82,353",0,60,2.7,190,9
7,2010-08-27,"5,54,309",0,58,2.7,190,9
7,2010-09-03,"5,32,765",0,50,2.8,190,9
7,2010-09-10,"5,35,769",1,49,2.8,190,9
7,2010-09-17,"4,89,409",0,49,2.8,190,9
7,2010-09-24,"4,88,009",0,48,2.8,191,9
7,2010-10-01,"4,48,999",0,50,2.8,191,9
7,2010-10-08,"4,80,240",0,44,2.7,191,9
7,2010-10-15,"4,63,370",0,36,2.8,191,9
7,2010-10-22,"4,72,451",0,37,2.8,191,9
7,2010-10-29,"4,65,493",0,35,2.7,191,9
7,2010-11-05,"4,80,512",0,49,2.7,191,9
7,2010-11-12,"5,07,584",0,22,2.7,191,9
7,2010-11-19,"4,82,528",0,26,2.8,191,9
7,2010-11-26,"8,35,189",1,18,2.7,191,9
7,2010-12-03,"5,52,812",0,22,2.7,191,9
7,2010-12-10,"5,99,730",0,24,2.7,191,9
7,2010-12-17,"7,16,389",0,21,2.8,191,9
7,2010-12-24,"10,45,125",0,26,2.8,191,9
7,2010-12-31,"7,29,572",1,14,2.8,191,9
7,2011-01-07,"6,61,164",0,10,2.9,191,9
7,2011-01-14,"5,47,385",0,11,2.9,191,9
7,2011-01-21,"5,21,539",0,25,3,192,9
7,2011-01-28,"5,13,372",0,10,3,192,9
7,2011-02-04,"5,58,028",0,-2,3,192,9
7,2011-02-11,"5,59,903",1,10,3,192,9
7,2011-02-18,"5,72,387",0,17,3.1,192,9
7,2011-02-25,"5,46,691",0,17,3.1,192,9
7,2011-03-04,"5,51,378",0,22,3.2,192,9
7,2011-03-11,"5,58,964",0,21,3.4,192,9
7,2011-03-18,"6,35,015",0,28,3.4,192,9
7,2011-03-25,"5,59,062",0,26,3.4,192,9
7,2011-04-01,"5,13,410",0,25,3.5,192,9
7,2011-04-08,"5,00,552",0,31,3.5,192,9
7,2011-04-15,"4,23,380",0,28,3.6,192,9
7,2011-04-22,"4,66,595",0,32,3.6,193,9
7,2011-04-29,"4,10,430",0,27,3.7,193,9
7,2011-05-06,"4,07,012",0,27,3.7,193,9
7,2011-05-13,"4,14,094",0,37,3.8,193,9
7,2011-05-20,"4,24,671",0,36,3.8,193,9
7,2011-05-27,"4,57,217",0,38,3.8,193,9
7,2011-06-03,"5,42,295",0,46,3.8,193,9
7,2011-06-10,"6,21,100",0,53,3.7,193,9
7,2011-06-17,"6,10,991",0,49,3.7,193,9
7,2011-06-24,"6,40,044",0,47,3.7,193,9
7,2011-07-01,"7,04,344",0,59,3.6,193,9
7,2011-07-08,"7,61,794",0,59,3.5,193,9
7,2011-07-15,"6,42,748",0,54,3.5,193,9
7,2011-07-22,"6,88,044",0,56,3.5,194,9
7,2011-07-29,"6,53,383",0,57,3.5,194,9
7,2011-08-05,"6,95,393",0,56,3.6,194,9
7,2011-08-12,"6,70,670",0,55,3.5,194,9
7,2011-08-19,"6,45,156",0,56,3.5,194,9
7,2011-08-26,"6,29,994",0,58,3.5,194,9
7,2011-09-02,"5,92,355",0,53,3.5,195,9
7,2011-09-09,"6,13,135",1,46,3.6,195,9
7,2011-09-16,"5,58,981",0,44,3.6,195,9
7,2011-09-23,"5,36,145",0,44,3.6,195,9
7,2011-09-30,"4,88,880",0,47,3.5,195,9
7,2011-10-07,"5,25,866",0,41,3.5,195,9
7,2011-10-14,"5,01,959",0,33,3.5,195,9
7,2011-10-21,"5,58,691",0,37,3.5,195,9
7,2011-10-28,"5,27,340",0,29,3.6,195,9
7,2011-11-04,"5,64,536",0,23,3.5,195,9
7,2011-11-11,"5,56,016",0,20,3.5,196,9
7,2011-11-18,"5,39,827",0,30,3.5,196,9
7,2011-11-25,"9,49,076",1,28,3.4,196,9
7,2011-12-02,"5,91,908",0,20,3.4,196,9
7,2011-12-09,"6,53,845",0,11,3.3,196,9
7,2011-12-16,"7,20,242",0,15,3.3,196,9
7,2011-12-23,"10,59,715",0,12,3.2,196,9
7,2011-12-30,"8,15,916",1,16,3.1,196,9
7,2012-01-06,"7,13,118",0,19,3.1,197,8
7,2012-01-13,"5,93,875",0,7,3.1,197,8
7,2012-01-20,"5,78,003",0,27,3.1,197,8
7,2012-01-27,"5,41,038",0,27,3,197,8
7,2012-02-03,"5,80,453",0,22,3,197,8
7,2012-02-10,"5,63,461",1,19,3.1,197,8
7,2012-02-17,"6,20,908",0,27,3.1,197,8
7,2012-02-24,"6,03,041",0,24,3.1,197,8
7,2012-03-02,"5,51,058",0,22,3.2,197,8
7,2012-03-09,"5,79,167",0,30,3.3,197,8
7,2012-03-16,"6,69,206",0,37,3.5,197,8
7,2012-03-23,"6,15,997",0,35,3.7,197,8
7,2012-03-30,"5,83,322",0,45,3.8,197,8
7,2012-04-06,"6,21,426",0,44,3.9,198,8
7,2012-04-13,"5,17,420",0,41,3.9,198,8
7,2012-04-20,"4,57,340",0,39,3.9,198,8
7,2012-04-27,"4,67,828",0,51,3.9,198,8
7,2012-05-04,"4,65,199",0,45,3.9,198,8
7,2012-05-11,"4,60,397",0,49,3.9,198,8
7,2012-05-18,"4,68,428",0,49,3.8,198,8
7,2012-05-25,"5,32,740",0,51,3.8,198,8
7,2012-06-01,"5,98,495",0,55,3.8,198,8
7,2012-06-08,"6,42,964",0,63,3.7,198,8
7,2012-06-15,"6,66,942",0,59,3.7,198,8
7,2012-06-22,"6,87,345",0,64,3.7,198,8
7,2012-06-29,"7,04,335",0,69,3.7,198,8
7,2012-07-06,"8,05,643",0,65,3.6,198,8
7,2012-07-13,"6,94,151",0,64,3.6,198,8
7,2012-07-20,"6,86,346",0,63,3.6,198,8
7,2012-07-27,"6,86,365",0,65,3.6,198,8
7,2012-08-03,"6,80,955",0,62,3.5,198,8
7,2012-08-10,"6,75,926",0,63,3.5,198,8
7,2012-08-17,"6,42,450",0,60,3.5,198,8
7,2012-08-24,"6,09,099",0,59,3.6,198,8
7,2012-08-31,"5,86,467",0,60,3.6,198,8
7,2012-09-07,"5,97,877",1,58,3.6,198,8
7,2012-09-14,"5,41,120",0,54,3.7,198,8
7,2012-09-21,"5,30,842",0,52,3.8,198,8
7,2012-09-28,"5,25,546",0,51,3.8,199,8
